timestamp,datetime,brightness,noise_level,motion_level,emotion,valence,arousal,typing_speed,focus_level,productivity_score,wellbeing_score,mood_score,environment_score
1745481540.511891,2025-04-24 15:59:00.511894,0.6198817529616013,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,0.0779874585932722,0.05459122101529054,0.27,-0.1,0.8561418964460784
1745481541.526284,2025-04-24 15:59:01.526287,0.6164223728553921,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,0.0779874585932722,0.05459122101529054,0.27,-0.1,0.8602931525735295
1745481542.531833,2025-04-24 15:59:02.531836,0.6083958971609478,0.0,0.0,sad,-0.18,0.22999999999999998,0.0,0.05459122101529054,0.03821385471070338,0.246,-0.18,0.8699249234068627
1745481543.536309,2025-04-24 15:59:03.536311,0.5898443467881944,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.05459122101529054,0.03821385471070338,0.198,-0.33999999999999997,0.8921867838541667
1745481544.54222,2025-04-24 15:59:04.542223,0.5844730232587827,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.03821385471070338,0.026749698297492363,0.198,-0.33999999999999997,0.8986323720894608
1745481545.545169,2025-04-24 15:59:05.545171,0.595449116625817,0.0,0.0,sad,-0.18,0.22999999999999998,0.0,0.03821385471070338,0.026749698297492363,0.246,-0.18,0.8854610600490196
1745481546.551171,2025-04-24 15:59:06.551173,0.6123147467320262,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,0.026749698297492363,0.018724788808244654,0.222,-0.26,0.8652223039215685
1745481547.555947,2025-04-24 15:59:07.555949,0.6069969713796977,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.018724788808244654,0.013107352165771257,0.198,-0.33999999999999997,0.8716036343443628
1745481548.560545,2025-04-24 15:59:08.560548,0.6017207733353759,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.018724788808244654,0.013107352165771257,0.198,-0.33999999999999997,0.8779350719975489
1745481549.567088,2025-04-24 15:59:09.567091,0.6077143841911765,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.013107352165771257,0.00917514651603988,0.198,-0.33999999999999997,0.8707427389705882
1745481550.573472,2025-04-24 15:59:10.573476,0.6151144301470588,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.013107352165771257,0.00917514651603988,0.198,-0.33999999999999997,0.8618626838235295
1745481551.580637,2025-04-24 15:59:11.580639,0.6208864379084967,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.00917514651603988,0.006422602561227915,0.198,-0.33999999999999997,0.8549362745098039
1745481552.583511,2025-04-24 15:59:12.583514,0.6193581463184232,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,0.006422602561227915,0.004495821792859541,0.222,-0.26,0.8567702244178921
1745481553.587501,2025-04-24 15:59:13.587504,0.6138257952920753,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.006422602561227915,0.004495821792859541,0.198,-0.33999999999999997,0.8634090456495097
1745481554.592857,2025-04-24 15:59:14.592860,0.6090034658394607,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.004495821792859541,0.0031470752550016782,0.198,-0.33999999999999997,0.8691958409926471
1745481555.5982,2025-04-24 15:59:15.598210,0.6071256957209967,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,0.004495821792859541,0.0031470752550016782,0.222,-0.26,0.871449165134804
1745481556.601598,2025-04-24 15:59:16.601602,0.6067668472988154,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,0.0031470752550016782,0.0022029526785011747,0.27,-0.1,0.8718797832414216
1745481557.608278,2025-04-24 15:59:17.608281,0.6064353553921569,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,0.0022029526785011747,0.0015420668749508222,0.27,-0.1,0.8722775735294117
1745481558.614434,2025-04-24 15:59:18.614437,0.6021928966247957,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,0.0022029526785011747,0.0015420668749508222,0.27,-0.1,0.8773685240502451
1745481559.621164,2025-04-24 15:59:19.621167,0.5942995493770424,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,0.0015420668749508222,0.0010794468124655755,0.222,-0.26,0.886840540747549
1745481560.62588,2025-04-24 15:59:20.625883,0.5915335765165441,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,0.0010794468124655755,0.0007556127687259028,0.222,-0.26,0.890159708180147
1745481561.629762,2025-04-24 15:59:21.629765,0.580370867161969,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.0010794468124655755,0.0007556127687259028,0.198,-0.33999999999999997,0.9035549594056372
1745481562.635802,2025-04-24 15:59:22.635805,0.5731068570006128,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.0007556127687259028,0.000528928938108132,0.198,-0.33999999999999997,0.9122717715992646
1745481563.642762,2025-04-24 15:59:23.642765,0.572734885620915,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.000528928938108132,0.0003702502566756924,0.198,-0.33999999999999997,0.912718137254902
1745481564.648784,2025-04-24 15:59:24.648786,0.5675798100490196,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.000528928938108132,0.0003702502566756924,0.198,-0.33999999999999997,0.9189042279411765
1745481565.652967,2025-04-24 15:59:25.652969,0.5601004327512255,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.0003702502566756924,0.00025917517967298466,0.198,-0.33999999999999997,0.9278794806985294
1745481566.657766,2025-04-24 15:59:26.657769,0.552419864430147,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.00025917517967298466,0.00018142262577108926,0.198,-0.33999999999999997,0.9370961626838236
1745481567.663884,2025-04-24 15:59:27.663888,0.5650086518331291,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.00025917517967298466,0.00018142262577108926,0.198,-0.33999999999999997,0.9219896178002451
1745481568.699951,2025-04-24 15:59:28.699957,0.5805348754084967,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.00018142262577108926,0.00012699583803976248,0.198,-0.33999999999999997,0.903358149509804
1745481569.705078,2025-04-24 15:59:29.705081,0.6078255463643791,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.00012699583803976248,8.889708662783373e-05,0.198,-0.33999999999999997,0.8706093443627451
1745481570.711001,2025-04-24 15:59:30.711004,0.6161378644556781,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,0.00012699583803976248,8.889708662783373e-05,0.198,-0.33999999999999997,0.8606345626531863
1745481571.717652,2025-04-24 15:59:31.717654,0.608218545751634,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,8.889708662783373e-05,6.222796063948361e-05,0.198,-0.33999999999999997,0.8701377450980392
1745481572.72294,2025-04-24 15:59:32.722943,0.592814089307598,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,8.889708662783373e-05,6.222796063948361e-05,0.198,-0.33999999999999997,0.8886230928308824
1745481573.725608,2025-04-24 15:59:33.725610,0.5723478126276553,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,6.222796063948361e-05,4.355957244763852e-05,0.198,-0.33999999999999997,0.9131826248468136
1745481574.73158,2025-04-24 15:59:34.731583,0.550759255004085,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,4.355957244763852e-05,3.0491700713346962e-05,0.198,-0.33999999999999997,0.9390888939950981
1745481575.737149,2025-04-24 15:59:35.737152,0.5099864621629903,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,4.355957244763852e-05,3.0491700713346962e-05,0.198,-0.33999999999999997,0.9880162454044117
1745481576.744191,2025-04-24 15:59:36.744194,0.4975947840073529,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,3.0491700713346962e-05,2.134419049934287e-05,0.198,-0.33999999999999997,0.9971137408088235
1745481577.750484,2025-04-24 15:59:37.750487,0.49865716911764707,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,3.0491700713346962e-05,2.134419049934287e-05,0.198,-0.33999999999999997,0.9983886029411765
1745481578.752513,2025-04-24 15:59:38.752516,0.512254088158701,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.134419049934287e-05,1.4940933349540009e-05,0.198,-0.33999999999999997,0.9852950942095589
1745481579.756234,2025-04-24 15:59:39.756237,0.5368654769199346,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,1.4940933349540009e-05,1.0458653344678006e-05,0.222,-0.26,0.9557614276960785
1745481580.762802,2025-04-24 15:59:40.762806,0.5582707280177696,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,1.4940933349540009e-05,1.0458653344678006e-05,0.27,-0.1,0.9300751263786765
1745481581.775149,2025-04-24 15:59:41.775151,0.5903039885876226,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,1.0458653344678006e-05,7.321057341274604e-06,0.27,-0.1,0.8916352136948529
1745481582.778954,2025-04-24 15:59:42.778956,0.6074783145680147,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,7.321057341274604e-06,5.124740138892223e-06,0.222,-0.26,0.8710260225183823
1745481583.784965,2025-04-24 15:59:43.784967,0.6150742027930964,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,7.321057341274604e-06,5.124740138892223e-06,0.222,-0.26,0.8619109566482843
1745481584.787969,2025-04-24 15:59:44.787972,0.6170302989685458,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,5.124740138892223e-06,3.587318097224556e-06,0.198,-0.33999999999999997,0.8595636412377451
1745481585.789705,2025-04-24 15:59:45.789708,0.6149394978043301,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,5.124740138892223e-06,3.587318097224556e-06,0.198,-0.33999999999999997,0.8620726026348039
1745481586.794912,2025-04-24 15:59:46.794916,0.6128132308261847,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,3.587318097224556e-06,2.511122668057189e-06,0.198,-0.33999999999999997,0.8646241230085784
1745481587.797072,2025-04-24 15:59:47.797074,0.6087089365042893,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.511122668057189e-06,1.7577858676400323e-06,0.198,-0.33999999999999997,0.8695492761948529
1745481588.799969,2025-04-24 15:59:48.799972,0.6008334960937499,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.511122668057189e-06,1.7577858676400323e-06,0.198,-0.33999999999999997,0.8789998046875
1745481589.806044,2025-04-24 15:59:49.806049,0.5990896075878267,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,1.7577858676400323e-06,1.2304501073480226e-06,0.222,-0.26,0.881092470894608
1745481590.812801,2025-04-24 15:59:50.812804,0.6038655152165033,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,1.2304501073480226e-06,8.613150751436158e-07,0.27,-0.1,0.875361381740196
1745481591.81838,2025-04-24 15:59:51.818383,0.6083875963796976,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,1.2304501073480226e-06,8.613150751436158e-07,0.27,-0.1,0.8699348843443628
1745481592.822314,2025-04-24 15:59:52.822318,0.6123679374744689,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,8.613150751436158e-07,6.02920552600531e-07,0.27,-0.1,0.8651584750306373
1745481593.828499,2025-04-24 15:59:53.828502,0.6107201063368055,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,8.613150751436158e-07,6.02920552600531e-07,0.27,-0.1,0.8671358723958333
1745481594.835238,2025-04-24 15:59:54.835241,0.6031713548049428,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,6.02920552600531e-07,4.2204438682037165e-07,0.27,-0.1,0.8761943742340687
1745481595.842237,2025-04-24 15:59:55.842240,0.5956312997855392,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,4.2204438682037165e-07,2.954310707742601e-07,0.27,-0.1,0.885242440257353
1745481596.845439,2025-04-24 15:59:56.845445,0.5991776960784314,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,2.954310707742601e-07,2.0680174954198207e-07,0.27,-0.1,0.8809867647058823
1745481597.847386,2025-04-24 15:59:57.847389,0.6078072214562908,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,2.954310707742601e-07,2.0680174954198207e-07,0.27,-0.1,0.870631334252451
1745481598.853896,2025-04-24 15:59:58.853899,0.6122395258884803,0.0,0.0,sad,-0.18,0.22999999999999998,0.0,2.0680174954198207e-07,1.4476122467938745e-07,0.246,-0.18,0.8653125689338237
1745481599.855362,2025-04-24 15:59:59.855365,0.6136334763071896,0.0,0.0,sad,-0.18,0.22999999999999998,0.0,2.0680174954198207e-07,1.4476122467938745e-07,0.246,-0.18,0.8636398284313725
1745481600.858402,2025-04-24 16:00:00.858407,0.5904735849417891,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,1.4476122467938745e-07,1.013328572755712e-07,0.27,-0.1,0.891431698069853
1745481601.864497,2025-04-24 16:00:01.864500,0.583244016161152,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,1.013328572755712e-07,7.093300009289984e-08,0.27,-0.1,0.9001071806066177
1745481602.870708,2025-04-24 16:00:02.870715,0.574617471532884,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,1.013328572755712e-07,7.093300009289984e-08,0.222,-0.26,0.9104590341605392
1745481603.877544,2025-04-24 16:00:03.877547,0.5612460331137664,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,7.093300009289984e-08,4.965310006502988e-08,0.198,-0.33999999999999997,0.9265047602634803
1745481604.883595,2025-04-24 16:00:04.883598,0.5364731732536765,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,7.093300009289984e-08,4.965310006502988e-08,0.198,-0.33999999999999997,0.9562321920955882
1745481605.88583,2025-04-24 16:00:05.885832,0.5357969898897059,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,4.965310006502988e-08,3.475717004552091e-08,0.198,-0.33999999999999997,0.9570436121323529
1745481606.901907,2025-04-24 16:00:06.901910,0.5379345639297386,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,3.475717004552091e-08,2.4330019031864638e-08,0.198,-0.33999999999999997,0.9544785232843137
1745481607.906512,2025-04-24 16:00:07.906515,0.5572048419628268,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,3.475717004552091e-08,2.4330019031864638e-08,0.198,-0.33999999999999997,0.9313541896446078
1745481608.922232,2025-04-24 16:00:08.922236,0.5726112451491012,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.4330019031864638e-08,1.7031013322305244e-08,0.198,-0.33999999999999997,0.9128665058210785
1745481609.930024,2025-04-24 16:00:09.930026,0.5684119561887255,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.7031013322305244e-08,1.192170932561367e-08,0.198,-0.33999999999999997,0.9179056525735294
1745481610.935534,2025-04-24 16:00:10.935536,0.5633608206954657,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.7031013322305244e-08,1.192170932561367e-08,0.198,-0.33999999999999997,0.9239670151654412
1745481611.940671,2025-04-24 16:00:11.940673,0.5665118049172794,0.0,0.0,sad,-0.26,0.22000000000000003,0.0,1.192170932561367e-08,8.345196527929569e-09,0.222,-0.26,0.9201858340992648
1745481612.946691,2025-04-24 16:00:12.946694,0.5629455901501226,0.0,0.0,sad,-0.1,0.24000000000000005,0.0,1.192170932561367e-08,8.345196527929569e-09,0.27,-0.1,0.9244652918198529
1745481613.952884,2025-04-24 16:00:13.952886,0.5577432278901143,0.0,0.0,sad,-0.18,0.22999999999999998,0.0,8.345196527929569e-09,5.841637569550698e-09,0.246,-0.18,0.9307081265318629
1745481614.957154,2025-04-24 16:00:14.957156,0.5497399311938317,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,5.841637569550698e-09,4.089146298685488e-09,0.198,-0.33999999999999997,0.940312082567402
1745481615.963114,2025-04-24 16:00:15.963117,0.5431974762561275,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,4.089146298685488e-09,2.8624024090798415e-09,0.198,-0.33999999999999997,0.948163028492647
1745481616.969757,2025-04-24 16:00:16.969759,0.5267120800142974,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,4.089146298685488e-09,2.8624024090798415e-09,0.198,-0.33999999999999997,0.9679455039828432
1745481617.976199,2025-04-24 16:00:17.976201,0.5127533381842321,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.8624024090798415e-09,2.003681686355889e-09,0.198,-0.33999999999999997,0.9846959941789215
1745481618.982287,2025-04-24 16:00:18.982289,0.5145493834252451,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.003681686355889e-09,1.4025771804491222e-09,0.198,-0.33999999999999997,0.9825407398897058
1745481619.988827,2025-04-24 16:00:19.988837,0.5147829478145425,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.003681686355889e-09,1.4025771804491222e-09,0.198,-0.33999999999999997,0.9822604626225491
1745481620.992314,2025-04-24 16:00:20.992316,0.5189652745863971,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.4025771804491222e-09,9.818040263143855e-10,0.198,-0.33999999999999997,0.9772416704963235
1745481621.998742,2025-04-24 16:00:21.998744,0.5347545349520016,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.4025771804491222e-09,9.818040263143855e-10,0.198,-0.33999999999999997,0.958294558057598
1745481623.005802,2025-04-24 16:00:23.005805,0.5540781664879494,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,9.818040263143855e-10,6.872628184200698e-10,0.198,-0.33999999999999997,0.9351062002144608
1745481624.007882,2025-04-24 16:00:24.007885,0.5710178110957925,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,6.872628184200698e-10,4.810839728940489e-10,0.198,-0.33999999999999997,0.914778626685049
1745481625.014467,2025-04-24 16:00:25.014469,0.6069533962673611,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,6.872628184200698e-10,4.810839728940489e-10,0.198,-0.33999999999999997,0.8716559244791666
1745481626.018195,2025-04-24 16:00:26.018198,0.6244631682751226,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,4.810839728940489e-10,3.367587810258342e-10,0.198,-0.33999999999999997,0.8506441980698529
1745481627.024471,2025-04-24 16:00:27.024474,0.620239235472835,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,4.810839728940489e-10,3.367587810258342e-10,0.198,-0.33999999999999997,0.855712917432598
1745481628.029354,2025-04-24 16:00:28.029357,0.613496377782884,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,3.367587810258342e-10,2.357311467180839e-10,0.198,-0.33999999999999997,0.8638043466605392
1745481629.034505,2025-04-24 16:00:29.034508,0.6045114857792074,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.357311467180839e-10,1.6501180270265873e-10,0.198,-0.33999999999999997,0.8745862170649511
1745481630.040878,2025-04-24 16:00:30.040880,0.5928450201695262,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.357311467180839e-10,1.6501180270265873e-10,0.198,-0.33999999999999997,0.8885859757965685
1745481631.045944,2025-04-24 16:00:31.045946,0.5902192382812499,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.6501180270265873e-10,1.155082618918611e-10,0.198,-0.33999999999999997,0.8917369140625001
1745481632.05255,2025-04-24 16:00:32.052553,0.5884249802134395,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.155082618918611e-10,8.085578332430277e-11,0.198,-0.33999999999999997,0.8938900237438726
1745481633.055294,2025-04-24 16:00:33.055297,0.5929679776858661,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.155082618918611e-10,8.085578332430277e-11,0.198,-0.33999999999999997,0.8884384267769607
1745481634.058925,2025-04-24 16:00:34.058931,0.5889039522058824,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,8.085578332430277e-11,5.659904832701194e-11,0.198,-0.33999999999999997,0.893315257352941
1745481635.092007,2025-04-24 16:00:35.092010,0.5844482102736929,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,5.659904832701194e-11,3.961933382890836e-11,0.198,-0.33999999999999997,0.8986621476715686
1745481636.099063,2025-04-24 16:00:36.099066,0.5736816661560457,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,5.659904832701194e-11,3.961933382890836e-11,0.198,-0.33999999999999997,0.9115820006127452
1745481637.106063,2025-04-24 16:00:37.106067,0.5745184110753676,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,3.961933382890836e-11,2.773353368023585e-11,0.198,-0.33999999999999997,0.9105779067095588
1745481638.112359,2025-04-24 16:00:38.112362,0.5877505744485294,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.773353368023585e-11,1.9413473576165094e-11,0.198,-0.33999999999999997,0.8946993106617647
1745481639.135741,2025-04-24 16:00:39.135748,0.6062227807138479,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,2.773353368023585e-11,1.9413473576165094e-11,0.198,-0.33999999999999997,0.8725326631433825
1745481640.144856,2025-04-24 16:00:40.144862,0.6171901807598039,0.0,0.0,neutral,-0.27999999999999997,0.13999999999999999,0.0,1.9413473576165094e-11,1.3589431503315564e-11,0.216,-0.27999999999999997,0.8593717830882353
1745481641.151011,2025-04-24 16:00:41.151013,0.6178076810151144,0.0,0.0,neutral,-0.27999999999999997,0.13999999999999999,0.0,1.3589431503315564e-11,9.512602052320895e-12,0.216,-0.27999999999999997,0.8586307827818627
1745481642.157646,2025-04-24 16:00:42.157649,0.6176465194801879,0.0,0.0,sad,-0.33999999999999997,0.20999999999999996,0.0,1.3589431503315564e-11,9.512602052320895e-12,0.198,-0.33999999999999997,0.8588241766237745
